geoid,baseline_distance,raw_distance,change_distance
245101506004010,3363.9,5362.5,1998.6
245101506004011,3710.0,5693.9,1983.8999999999996
245101506004012,3722.6,5600.3,1877.7000000000003
245101506004013,3450.2,5398.3,1948.1000000000004
245101506005000,3550.9,5028.4,1477.4999999999995
245101506005001,3700.3,5177.9,1477.5999999999995
245101506005002,3707.6,5388.2,1680.6
245101506005003,3561.2,5534.6,1973.4000000000005
245101506005004,3433.2,5662.7,2229.5
245101506005005,3287.8,5678.5,2390.7
245101506005006,3251.2,5716.6,2465.4000000000005
245101506005007,3466.9,5523.5,2056.6
245101506005008,3571.1,5419.3,1848.2000000000003
245101506005009,3748.0,5251.1,1503.1000000000004
245101506005010,3622.7,5100.3,1477.6000000000004
245101506005011,3489.7,4967.3,1477.6000000000004
245101506005012,3395.3,4872.9,1477.5999999999995
245101506005013,3594.1,5071.6,1477.5000000000005
245101506005014,3712.4,5224.2,1511.7999999999997
245101506005015,3630.0,5377.5,1747.5
245101506005016,3513.8,5452.5,1938.6999999999998
245101506005017,3473.7,5567.6,2093.9000000000005
245101506005018,3381.4,5608.9,2227.4999999999995
245101506005019,3294.7,5721.3,2426.6000000000004
245101506005020,3244.4,5918.6,2674.2000000000003
245101506005021,3135.0,5854.2,2719.2
245101506005022,3423.1,5660.2,2237.1
245101506005023,3362.5,5716.7,2354.2
245101506005024,3440.9,5816.1,2375.2000000000003
245101506005025,3765.4,5332.1,1566.7000000000003
245101507011000,2900.1,3905.6,1005.5
245101507011001,2750.6,4026.8,1276.2000000000003
245101507011002,2889.0,5234.3,2345.3
245101507011003,2593.6,5069.0,2475.4
245101507011004,2913.6,5389.5,2475.9
245101507011005,2573.2,4204.2,1631.0
245101507011006,2485.1,4292.3,1807.2000000000003
245101507011007,2660.4,4117.0,1456.6
245101507011008,2394.5,4382.8,1988.3000000000002
245101507011009,3380.5,4966.9,1586.3999999999996
245101507011010,3567.8,4738.1,1170.3000000000002
245101507011011,3534.7,4703.0,1168.3000000000002
245101507011012,3584.0,4658.8,1074.8000000000002
245101507011013,3472.2,4547.1,1074.9000000000005
245101507011014,3270.4,3955.8,685.4000000000001
245101507011015,3319.3,4487.6,1168.3000000000002
245101507011016,3387.1,4461.9,1074.7999999999997
245101507011017,3548.1,4622.9,1074.7999999999997
245101507011018,2284.9,5017.0,2732.1
245101507011019,2244.7,5026.5,2781.8
245101507011020,2333.5,4970.5,2637.0
245101507011021,2394.4,5005.0,2610.6
245101507011022,2427.3,5057.7,2630.3999999999996
245101507011023,2630.3,5106.2,2475.8999999999996
245101507011024,2773.7,5249.5,2475.8
245101507011025,2950.3,5426.2,2475.8999999999996
245101507011026,2916.6,5392.5,2475.9
245101507011027,3022.2,5498.1,2475.9000000000005
245101507012000,3040.6,5277.5,2236.9
245101507012001,2978.6,5410.9,2432.2999999999997
245101507012002,3083.0,5463.3,2380.3
245101507012003,3090.8,5455.5,2364.7
245101507012004,2993.2,5469.0,2475.8
245101507012005,2977.6,5453.5,2475.9
245101507012006,2933.3,5409.2,2475.8999999999996
245101507012007,2828.5,5460.4,2631.8999999999996
245101507012008,2709.7,5343.6,2633.9000000000005
245101507012009,2655.0,5271.3,2616.3
245101507012010,2594.9,5232.4,2637.4999999999995
245101507012011,2541.2,5172.4,2631.2
245101507012012,3097.8,5364.1,2266.3
245101507012013,3122.5,5353.1,2230.6000000000004
245101507013000,3143.4,5252.3,2108.9
245101507013001,3174.2,5313.5,2139.3
245101507013002,3107.6,5415.2,2307.6
245101507013003,3060.6,5533.9,2473.2999999999997
245101507013004,3066.0,5541.9,2475.8999999999996
245101507013005,2888.0,5518.4,2630.3999999999996
245101507013006,2946.5,5579.2,2632.7
245101507013007,3086.4,5514.3,2427.9
245101507013008,3215.1,5379.6,2164.5000000000005
245101507013009,3282.5,5233.3,1950.8000000000002
245101507013010,3239.3,5278.5,2039.1999999999998
245101507013011,3218.9,5341.5,2122.6
245101507013012,3190.4,5404.1,2213.7000000000003
245101507013013,3214.4,5380.3,2165.9
245101507013014,3126.0,5469.4,2343.3999999999996
245101507013015,2990.1,5605.3,2615.2000000000003
245101507013016,3345.1,5192.1,1847.0000000000005
245101507013017,3255.8,5339.8,2084.0
245101507021000,3598.9,4723.8,1124.9
245101507021001,3615.2,4690.4,1075.1999999999998
245101507021002,3546.1,4766.5,1220.4
245101507021003,3621.6,4919.5,1297.9
245101507021004,3720.2,5068.0,1347.8000000000002
245101507021005,3642.3,4940.2,1297.8999999999996
245101507021006,3680.2,4899.9,1219.6999999999998
245101507021007,3688.4,4862.1,1173.7000000000003
245101507021008,3650.4,4828.0,1177.6
245101507021009,3611.1,4791.1,1180.0000000000005
245101507021010,3567.1,5056.3,1489.2000000000003
245101507021011,3592.2,5069.8,1477.6000000000004
245101507021012,3668.1,5145.6,1477.5000000000005
245101507021013,3531.7,5018.9,1487.1999999999998
245101507021014,3493.6,4984.9,1491.2999999999997
245101507021015,3455.1,4947.1,1492.0000000000005
245101507021016,3409.5,4887.0,1477.5
245101507022000,3405.1,5075.0,1669.9
245101507022001,3426.6,5247.4,1820.7999999999997
245101507022002,3511.9,5330.4,1818.4999999999995
245101507022003,3509.8,5177.8,1668.0
245101507022004,3559.1,5227.3,1668.2000000000003
245101507022005,3558.9,5376.5,1817.6
245101507022006,3591.3,5417.1,1825.8000000000002
245101507022007,3656.6,5295.7,1639.1
245101507022008,3707.7,5388.2,1680.5
245101507023000,3419.4,5420.9,2001.4999999999995
245101507023001,3188.0,5506.6,2318.6000000000004
245101507023002,3112.2,5493.2,2381.0
245101507023003,3060.4,5652.4,2591.9999999999995
245101507023004,3059.8,5653.0,2593.2
245101507023005,3092.4,5715.8,2623.4
245101507023006,3230.4,5580.8,2350.4
245101507023007,3452.0,5736.4,2284.3999999999996
245101507023008,3565.5,5592.8,2027.3000000000002
245101507023009,3176.9,5829.3,2652.4
245101508001000,2270.9,4506.8,2235.9
245101508001001,2167.8,4609.9,2442.0999999999995
245101508001002,2096.9,4680.9,2583.9999999999995
245101508001003,2010.9,4766.3,2755.4
245101508001004,1926.2,4851.0,2924.8
245101508001005,1967.9,4821.3,2853.4
245101508001006,1930.9,4873.7,2942.7999999999997
245101508001007,2124.0,4665.1,2541.1000000000004
245101508001008,1878.1,4925.1,3047.0000000000005
245101508001009,1931.6,4981.3,3049.7000000000003
245101508001010,2232.9,4720.2,2487.2999999999997
245101508001011,2085.5,4718.3,2632.8
245101508001012,2033.7,4769.6,2735.9000000000005
245101508001013,2235.2,4790.9,2555.7
245101508001014,2037.6,4880.0,2842.4
245101508001015,2037.1,4880.5,2843.4
245101508001016,1880.0,5037.6,3157.6000000000004
245101508001017,1890.6,5093.6,3203.0000000000005
245101508001018,2047.4,4936.7,2889.2999999999997
245101508001019,2195.1,4789.1,2594.0000000000005
245101508002000,2905.4,5807.8,2902.4
245101508002001,2819.2,5896.8,3077.6000000000004
245101508002002,2993.0,6041.4,3048.3999999999996
245101508002003,2938.4,5972.4,3033.9999999999995
245101508002004,2931.3,6076.6,3145.3
245101508002005,2940.6,6169.9,3229.2999999999997
245101508002006,2796.0,6162.9,3366.8999999999996
245101508002007,2689.6,6223.9,3534.2999999999997
245101508002008,3141.6,6037.6,2896.0000000000005
245101508002009,3078.2,6095.6,3017.4000000000005
245101508002010,2901.5,6289.5,3388.0
245101508002011,2819.5,6402.8,3583.3
245101508002012,2781.2,6475.9,3694.7
245101508002013,3075.7,5890.5,2814.8
245101508002014,3151.4,5860.4,2708.9999999999995
245101508002015,3003.4,5907.3,2903.9
245101508002016,3110.2,5903.3,2793.1000000000004
245101508003000,2070.2,4992.3,2922.1000000000004
245101508003001,1914.1,5148.4,3234.2999999999997
245101508003002,1961.9,5202.2,3240.2999999999997
245101508003003,2119.7,5044.8,2925.1000000000004
245101508003004,2167.6,5187.0,3019.4
245101508003005,1962.8,5365.5,3402.7
245101508003006,1965.8,5362.6,3396.8
245101508003007,2113.8,5346.6,3232.8
245101508003008,2172.7,5181.9,3009.2
245101508003009,2507.9,5289.4,2781.4999999999995
245101508003010,2227.3,5371.2,3143.8999999999996
245101508003011,2320.1,5481.8,3161.7000000000003
245101508003012,2218.0,5458.4,3240.3999999999996
245101508003013,2616.4,5396.8,2780.4
245101508003014,2476.2,5443.9,2967.7
245101508003015,2341.2,5485.1,3143.9000000000005
245101508003016,2430.0,5591.2,3161.2
245101508003017,2540.3,5709.7,3169.3999999999996
245101508003018,2672.0,5506.4,2834.3999999999996
245101508003019,2570.9,5712.6,3141.7000000000003
245101508003020,2664.0,5636.9,2972.8999999999996
245101508003021,2655.8,5815.4,3159.5999999999995
245101508003022,2721.7,5863.4,3141.7
245101508003023,2684.6,5826.4,3141.7999999999997
245101508003024,2738.4,5762.6,3024.2000000000003
245101508003025,2707.2,5593.8,2886.6000000000004
245101508003026,2766.4,5651.6,2885.2000000000003
245101508003027,2824.6,5711.8,2887.2000000000003
245101508003028,2826.4,5776.4,2949.9999999999995
245101508003029,2796.0,5917.9,3121.8999999999996
245101508004000,2326.1,5704.4,3378.2999999999997
245101508004001,2227.2,5802.7,3575.5
245101508004002,2132.6,5896.3,3763.7000000000003
245101508004003,2241.1,6004.8,3763.7000000000003
245101508004004,2335.3,5910.8,3575.5
245101508004005,2442.7,5810.4,3367.7
245101508004006,2556.6,5914.6,3358.0000000000005
245101508004007,2454.9,6025.2,3570.2999999999997
245101508004008,2369.9,6109.7,3739.7999999999997
245101508004009,2520.1,6157.6,3637.5000000000005
245101508004010,2564.6,6121.0,3556.4
245101508004011,2754.9,5926.8,3171.9
245101508004012,2752.1,6028.3,3276.2000000000003
245101508004013,2670.4,6126.7,3456.2999999999997
245101508004014,2571.8,6200.0,3628.2
245101508005000,1703.6,5758.0,4054.4
245101508005001,1920.3,5689.9,3769.5999999999995
245101508005002,1961.4,5478.3,3516.9
245101508005003,2110.5,5554.1,3443.6000000000004
245101508005004,2005.8,5548.1,3542.3
245101508005005,1909.9,5745.6,3835.7000000000003
245101508005006,2110.8,5760.9,3650.0999999999995
245101508005007,2117.9,5767.9,3649.9999999999995
245101508005008,2217.1,5591.0,3373.9
245101508006000,1829.0,4948.2,3119.2
245101508006001,1720.6,5068.6,3348.0000000000005
245101508006002,1775.0,5014.2,3239.2
245101508006003,1536.1,5264.0,3727.9
245101508006004,1467.2,5333.7,3866.5
245101508006005,1530.9,5380.0,3849.1
245101508006006,1479.5,5435.7,3956.2
245101508006007,1739.0,5173.4,3434.3999999999996
245101508006008,1682.8,5120.2,3437.3999999999996
245101508006009,1743.2,5062.2,3319.0
245101508006010,1489.2,5492.9,4003.7
245101508006011,1574.3,5589.4,4015.0999999999995
245101508006012,1579.2,5483.3,3904.1000000000004
245101508006013,1526.5,5455.6,3929.1000000000004
245101508006014,1699.9,5283.4,3583.4999999999995
245101508006015,1688.4,5228.4,3539.9999999999995
245101508006016,1722.3,5340.3,3618.0
245101508006017,1790.0,5373.7,3583.7
245101508006018,1758.3,5507.2,3748.8999999999996
245101509001000,1365.7,5666.2,4300.5
245101509001001,1244.0,5739.1,4495.1
245101509001002,1327.8,5704.1,4376.3
245101509001003,1359.9,5796.2,4436.299999999999
245101509001004,1211.5,5886.9,4675.4
245101509001005,1267.2,5942.7,4675.5
245101509001006,1211.5,5910.0,4698.5
245101509001007,1275.2,5989.5,4714.3
245101509001008,1329.0,6004.6,4675.6
245101509001009,1384.3,5930.9,4546.599999999999
245101509001010,1408.2,6079.5,4671.3
245101509001011,1400.6,5765.2,4364.6
245101509001012,1451.8,5671.0,4219.2
245101509001013,1534.0,5819.4,4285.4
245101509001014,1544.8,5859.0,4314.2
245101509001015,1518.2,6139.4,4621.2
245101509001016,1312.7,6027.0,4714.3
245101509001017,1365.5,6036.8,4671.3
245101509001018,1407.6,6078.9,4671.299999999999
245101509001019,1353.4,6067.7,4714.299999999999
245101509002000,1643.3,5852.1,4208.8
245101509002001,1629.6,6146.1,4516.5
245101509002002,1665.1,6181.5,4516.4
245101509002003,1489.8,6107.2,4617.4
245101509002004,1413.1,6034.4,4621.299999999999
245101509002005,1704.1,6418.5,4714.4
245101509002006,1854.0,6160.3,4306.3
245101509002007,1671.5,6029.5,4358.0
245101509002008,1758.5,5980.1,4221.6
245101509002009,2164.5,6276.1,4111.6
245101509002010,1790.2,5763.7,3973.5
245101509002011,1850.7,5918.7,4068.0
245101509002012,1771.8,5938.2,4166.4
245101509002013,1719.2,5987.3,4268.1
245101509002014,1993.5,6061.5,4068.0
245101509003000,1899.7,5839.2,3939.5
245101509003001,1998.8,5938.2,3939.3999999999996
245101509003002,2110.5,6222.1,4111.6
245101509003003,2153.1,6225.7,4072.6
245101509003004,2080.4,6019.8,3939.4
245101509003005,2010.7,5950.1,3939.4000000000005
245101509003006,2281.3,6155.5,3874.2
245101509003007,2177.2,6051.4,3874.2
245101509003008,2294.0,6266.5,3972.5
245101509003009,2337.3,6294.8,3957.5
245101509004000,2725.8,6268.4,3542.5999999999995
245101509004001,2507.0,6258.1,3751.1000000000004
245101509004002,2364.9,6341.7,3976.7999999999997
245101509004003,2434.2,6279.8,3845.6000000000004
245101509004004,2686.5,6080.0,3393.5
245101509004005,2839.7,6209.0,3369.3
245101509004006,2649.9,6161.0,3511.1
245101509004007,2835.7,6346.8,3511.1000000000004
245101509004008,2783.7,6294.8,3511.1000000000004
245101509004009,2547.6,6261.9,3714.2999999999997
245101509004010,2840.3,6433.7,3593.3999999999996
245101509004011,2862.1,6373.2,3511.1
245101509004012,2779.9,6282.8,3502.9
245101509004013,2841.9,6353.0,3511.1
245101509004014,3529.0,6268.1,2739.1000000000004
245101509004015,2956.1,6461.9,3505.7999999999997
245101509004016,3066.2,6497.8,3431.6000000000004
245101509004017,4193.0,7151.1,2958.1000000000004
245101509004018,3327.1,6643.1,3316.0000000000005
245101509004019,3527.3,5975.4,2448.0999999999995
245101509004020,3233.1,6664.7,3431.6
245101509004021,3466.7,6840.2,3373.5
245101509004022,3308.5,6194.3,2885.8
245101509004023,3174.0,6132.1,2958.1000000000004
245101509004024,2882.9,5841.0,2958.1
245101509004025,3190.3,6148.4,2958.0999999999995
245101510001000,2013.2,3978.6,1965.3999999999999
245101510001001,1904.2,3889.2,1984.9999999999998
245101510001002,2026.1,4026.5,2000.4
245101510001003,2128.3,4093.6,1965.2999999999997
245101510001004,1984.0,4169.5,2185.5
245101510001005,2158.5,4158.9,2000.3999999999996
245101510001006,2087.1,4300.1,2213.0000000000005
245101510001007,2005.5,4406.2,2400.7
245101510001008,1910.7,4209.8,2299.1000000000004
245101510002000,2051.0,4451.7,2400.7
245101510002001,1684.5,4355.4,2670.8999999999996
245101510002002,1645.7,4581.1,2935.4000000000005
245101510002003,1715.4,4650.8,2935.4
245101510002004,1762.6,4700.6,2938.0000000000005
245101510002005,1490.3,4425.7,2935.3999999999996
245101510002006,1726.5,4808.5,3082.0
245101510002007,1779.2,4861.2,3082.0
245101510002008,1533.0,4638.5,3105.5
245101510002009,1754.8,4940.2,3185.3999999999996
245101510003000,1835.3,3835.6,2000.3
245101510003001,1842.6,3922.7,2080.1
245101510003002,1846.4,3926.4,2080.0
245101510003003,1632.9,3853.4,2220.5
245101510003004,1523.2,3861.4,2338.2
245101510003005,1580.0,3918.5,2338.5
245101510003006,1691.1,3909.6,2218.5
245101510003007,1703.3,3995.4,2292.1000000000004
245101510003008,1573.1,3975.3,2402.2000000000003
245101510003009,1516.0,4032.1,2516.1
245101510003010,1458.9,4089.6,2630.7
245101510003011,1556.2,4139.8,2583.6000000000004
245101510003012,1620.7,4075.3,2454.6000000000004
245101510003013,1867.7,4081.8,2214.1000000000004
245101510003014,1873.3,4087.4,2214.1000000000004
245101510003015,1943.4,4031.0,2087.6
245101510003016,1401.5,4147.7,2746.2
245101510004000,1283.0,5534.3,4251.3
245101510004001,1085.4,5760.7,4675.299999999999
245101510004002,1321.7,5610.4,4288.7
245101510004003,844.3,5465.5,4621.2
245101510004004,926.1,5601.6,4675.5
245101510004005,928.0,5603.5,4675.5
245101510004006,1135.3,5810.7,4675.4
245101510004007,1216.6,5892.2,4675.6
245101510004008,1298.7,5991.8,4693.1
245101510005000,1609.9,5054.7,3444.7999999999997
245101510005001,1481.4,5124.5,3643.1
245101510005002,1504.5,5147.6,3643.1000000000004
245101510005003,1349.8,5097.3,3747.5
245101510005004,1235.4,5123.7,3888.2999999999997
245101510005005,1069.1,5141.3,4072.2000000000003
245101510005006,1059.6,5166.3,4106.700000000001
245101510005007,872.4,5214.7,4342.3
245101510005008,1280.7,5447.8,4167.1
245101510005009,1086.6,5193.3,4106.700000000001
245101510005010,1252.1,5176.2,3924.1
245101510005011,1189.6,5410.3,4220.700000000001
245101510005012,1362.6,5262.2,3899.6
245101510005013,1458.8,5227.3,3768.5
245101510005014,1439.2,5378.0,3938.8
245101510005015,1379.5,5429.3,4049.8
245101510005016,1317.3,5501.7,4184.4
245101510005017,1422.4,5618.1,4195.700000000001
245101510005018,977.3,5328.3,4351.0
245101510005019,911.1,5397.8,4486.7
245101510006000,1380.8,4763.1,3382.3
245101510006001,1357.4,4684.1,3326.7000000000003
245101510006002,1079.1,4608.9,3529.7999999999997
245101510006003,1215.8,4981.7,3765.8999999999996
245101510006004,1340.9,4830.6,3489.7000000000003
245101510006005,1320.9,5102.6,3781.7000000000003
245101510006006,1304.4,5055.5,3751.1
245101510006007,1327.0,5030.5,3703.5
245101510006008,1286.7,5070.7,3784.0
245101510006009,1174.3,5036.2,3861.8999999999996
245101510006010,1120.2,5087.8,3967.6000000000004
245101510007000,1597.7,4168.2,2570.5
245101510007001,1498.8,4198.4,2699.5999999999995
245101510007002,1344.9,4203.6,2858.7000000000003
245101510007003,1287.2,4261.8,2974.6000000000004
245101510007004,1478.2,4219.0,2740.8
245101510007005,1418.4,4278.6,2860.2000000000003
245101510007006,1230.9,4319.3,3088.4
245101510007007,1177.2,4365.5,3188.3
245101510007008,1175.9,4493.2,3317.2999999999997
245101510007009,1379.7,4500.9,3121.2
245101510007010,1440.3,4614.7,3174.3999999999996
245101510007011,1460.2,4711.3,3251.1000000000004
245101510007012,1173.2,4490.6,3317.4000000000005
245101511001000,2547.4,4512.7,1965.2999999999997
245101511001001,2556.2,4521.5,1965.3000000000002
245101511001002,2477.0,4461.2,1984.1999999999998
245101511001003,2360.0,4422.1,2062.1000000000004
245101511001004,2336.7,4358.1,2021.4000000000005
245101511001005,2305.4,4404.8,2099.4
245101511001006,2259.8,4465.0,2205.2
245101511001007,2006.7,4667.7,2661.0
245101511001008,2287.0,4652.4,2365.3999999999996
245101511001009,2372.2,4511.7,2139.5
245101511001010,2386.1,4615.1,2229.0000000000005
245101511001011,2443.2,4665.6,2222.4000000000005
245101511002000,2776.7,4905.6,2128.9000000000005
245101511002001,2767.9,4886.8,2118.9
245101511002002,2574.0,4677.8,2103.8
245101511002003,2534.4,4700.2,2165.7999999999997
245101511002004,2417.3,4732.8,2315.5
245101511002005,2491.5,4825.1,2333.6000000000004
245101511002006,2481.1,5041.0,2559.9
245101511002007,2574.2,4842.0,2267.8
245101511002008,2571.7,4898.0,2326.3
245101511002009,2616.4,4975.5,2359.1
245101511002010,2673.0,5034.1,2361.1000000000004
245101511002011,2724.2,5094.3,2370.1000000000004
245101511002012,2777.6,5146.4,2368.7999999999997
245101511002013,2829.3,5201.5,2372.2
245101511002014,2915.5,5230.8,2315.3
245101511002015,2911.3,5226.5,2315.2
245101511002016,3236.9,4876.9,1639.9999999999995
245101511002017,3118.3,5206.4,2088.0999999999995
245101511002018,3073.4,5271.6,2198.2000000000003
245101511002019,2975.0,5345.6,2370.6000000000004
245101511002020,2930.4,5304.6,2374.2000000000003
245101511002021,2880.0,5254.2,2374.2
245101511002022,2729.2,5209.2,2480.0
245101511002023,2691.2,5170.4,2479.2
245101511002024,2651.2,5129.6,2478.4000000000005
245101511002025,2610.0,5090.0,2480.0
245101511002026,2569.9,5048.4,2478.4999999999995
245101511002027,2515.5,4929.0,2413.5
245101511002028,2483.3,4900.7,2417.3999999999996
245101511002029,2419.5,4964.5,2545.0
245101511002030,2469.5,4990.9,2521.3999999999996
245101511002031,2376.5,5052.1,2675.6000000000004
245101511002032,2466.3,5141.9,2675.5999999999995
245101511002033,2546.2,5221.7,2675.5
245101511002034,2624.9,5290.9,2665.9999999999995
245101511002035,2639.8,5211.7,2571.8999999999996
245101511002036,2769.5,5249.3,2479.8
245101511002037,2808.1,5283.3,2475.2000000000003
245101511002038,2899.9,5064.6,2164.7000000000003
245101511002039,2917.2,5116.9,2199.7
245101511003000,3011.9,4844.6,1832.7000000000003
245101511003001,2964.0,4845.2,1881.1999999999998
245101511003002,2874.9,4842.1,1967.2000000000003
245101511003003,3053.4,4678.1,1624.7000000000003
245101511003004,2929.9,4566.3,1636.4
245101511003005,2798.6,4612.4,1813.7999999999997
245101511003006,2636.6,4335.4,1698.7999999999997
245101511003007,2724.7,4245.2,1520.5
245101511003008,2812.9,4157.3,1344.4
245101511003009,2944.3,4404.3,1460.0
245101511003010,3063.9,4221.5,1157.6
245101511003011,2959.5,4232.4,1272.8999999999996
245101511004000,2673.5,5408.5,2735.0
245101511004001,2637.2,5016.8,2379.6000000000004
245101511004002,2747.4,4940.9,2193.4999999999995
245101511004003,2323.1,5088.2,2765.1
245101511004004,2385.5,4973.4,2587.8999999999996
245101511004005,2390.1,4978.0,2587.9
245101511004006,2506.3,4806.3,2300.0
245101511004007,2564.6,4742.0,2177.4
245101511004008,2828.8,5002.1,2173.3
245101511004009,2456.3,4517.1,2060.8
245101511004010,2612.5,4694.3,2081.8
245101511004011,2786.6,4600.4,1813.7999999999997
245101511004012,2547.9,4424.2,1876.2999999999997
245101511004013,2334.3,4718.3,2384.0
245101511004014,2161.0,4811.7,2650.7
245101511004015,2256.6,4525.8,2269.2000000000003
245101511005000,2217.8,4942.4,2724.5999999999995
245101511005001,2200.1,4924.8,2724.7000000000003
245101511005002,2014.0,4799.2,2785.2
245101511005003,2072.8,4960.2,2887.3999999999996
245101511005004,2010.4,5018.9,3008.4999999999995
245101511005005,2182.6,5046.1,2863.5000000000005
245101511005006,2315.8,5197.3,2881.5
245101511005007,2216.4,5123.6,2907.2000000000003
245101511005008,2114.2,5238.8,3124.6000000000004
245101511005009,1955.1,5171.7,3216.6
245101511005010,2066.1,5122.3,3056.2000000000003
245101511006000,2350.6,5209.0,2858.4
245101511006001,2562.1,5279.8,2717.7000000000003
245101511006002,2642.0,5273.9,2631.8999999999996
245101511006003,2443.2,5368.0,2924.8
245101511006004,2385.4,5364.0,2978.6
245101511006005,2197.0,5221.0,3024.0
245101511006006,2101.2,5316.7,3215.5
245101511006007,1945.1,5464.9,3519.7999999999997
245101511006008,1874.7,5445.1,3570.4000000000005
245101511006009,1992.4,5327.3,3334.9
245101511006010,1954.6,5171.2,3216.6
245101511006011,1835.4,5290.8,3455.4
245101511006012,1656.8,5408.9,3752.0999999999995
245101511006013,1805.5,5361.5,3556.0
245101511006014,1797.6,5260.6,3463.0000000000005
245101511006015,1650.8,5401.7,3750.8999999999996
245101511006016,1570.1,5212.2,3642.1
245101511006017,1780.9,5189.0,3408.1
245101511006018,1884.2,5089.2,3205.0
245101511006019,1991.7,4981.3,2989.6000000000004
245101511006020,2076.2,4897.8,2821.6000000000004
245101511006021,2238.8,5173.2,2934.3999999999996
245101512001000,2742.1,3120.0,377.9000000000001
245101512001001,2927.1,3305.0,377.9000000000001
245101512001002,2871.8,3249.7,377.89999999999964
245101512001003,2736.4,3114.3,377.9000000000001
245101512001004,2605.1,2983.0,377.9000000000001
245101512001005,2764.4,3142.3,377.9000000000001
245101512001006,2735.6,3113.5,377.9000000000001
245101512001007,2856.0,3233.9,377.9000000000001
245101512001008,2833.3,3211.2,377.89999999999964
245101512001009,2857.4,3235.3,377.9000000000001
245101512001010,3425.3,3803.2,377.89999999999964
245101512001011,3049.9,3427.8,377.9000000000001
245101512001012,2372.6,2750.5,377.9000000000001
245101512001013,2901.2,3279.0,377.8000000000002
245101512001014,3209.4,3587.3,377.9000000000001
245101512001015,2219.5,2597.3,377.8000000000002
245101512001016,2685.5,3063.4,377.9000000000001
245101512002000,3228.0,3605.9,377.9000000000001
245101512002001,3227.7,3605.6,377.9000000000001
245101512002002,3073.4,3451.3,377.9000000000001
245101512002003,3074.0,3451.8,377.8000000000002
245101512002004,2885.6,3263.5,377.9000000000001
245101512002005,2907.3,3285.2,377.89999999999964
245101512002006,3004.6,3382.5,377.9000000000001
245101512002007,2816.9,3194.8,377.9000000000001
245101512002008,2738.1,3116.0,377.9000000000001
245101512003000,3492.7,3870.6,377.9000000000001
245101512003001,3485.7,3863.5,377.8000000000002
245101512003002,3342.3,4973.6,1631.3000000000002
245101512003003,3221.3,4705.6,1484.3000000000002
245101512003004,3358.1,3735.9,377.8000000000002
245101512003005,3318.3,3696.1,377.7999999999997
245101512003006,3240.4,3618.3,377.9000000000001
245101512003007,3394.7,3772.6,377.9000000000001
245101512003008,3509.0,3886.9,377.9000000000001
245101512003009,3058.4,3436.2,377.7999999999997
245101512003010,3137.6,3515.5,377.9000000000001
245101512003011,3216.0,3593.9,377.9000000000001
245101512003012,3293.3,3671.2,377.89999999999964
245101512004000,3314.7,3692.5,377.8000000000002
245101512004001,3438.0,3815.8,377.8000000000002
245101512004002,3432.4,3810.3,377.9000000000001
245101512004003,3310.8,3688.7,377.89999999999964
245101512004004,3246.3,3624.1,377.7999999999997
245101512004005,3376.8,3754.6,377.7999999999997
245101512004006,3387.3,3765.2,377.89999999999964
245101512004007,3368.1,3746.0,377.9000000000001
245101512004008,3421.6,3799.5,377.9000000000001
245101512004009,3484.0,3861.9,377.9000000000001
245101512005000,3094.1,3472.0,377.9000000000001
245101512005001,3114.7,3492.6,377.9000000000001
245101512005002,3235.4,3613.3,377.9000000000001
245101512005003,3237.4,3615.3,377.9000000000001
245101512005004,3076.9,3454.7,377.7999999999997
245101512005005,2984.5,3362.4,377.9000000000001
245101512005006,2921.3,3299.1,377.7999999999997
245101512005007,3016.8,3394.7,377.89999999999964
245101512005008,2979.2,3357.1,377.9000000000001
245101512005009,2905.5,3283.3,377.8000000000002
245101512005010,3217.6,3595.5,377.9000000000001
245101512005011,3304.5,3682.4,377.9000000000001
245101512005012,3183.3,3561.2,377.89999999999964
245101512005013,3262.5,3640.3,377.8000000000002
245101513001000,3276.9,3781.6,504.6999999999998
245101513001001,3250.5,3755.2,504.6999999999998
245101513001002,3197.3,3661.1,463.7999999999997
245101513001003,3175.5,3637.5,462.0
245101513001004,3263.3,3727.1,463.7999999999997
245101513001005,2903.4,3373.4,470.0
245101513001006,3045.3,3443.8,398.5
245101513001007,3179.2,3560.3,381.10000000000036
245101513002000,2882.0,3259.8,377.8000000000002
245101513002001,2871.6,3249.5,377.9000000000001
245101513002002,2936.8,3314.7,377.89999999999964
245101513002003,3058.9,3436.8,377.9000000000001
245101513002004,3137.3,3515.2,377.89999999999964
245101513002005,3311.1,3688.9,377.8000000000002
245101513002006,3341.9,3755.6,413.6999999999998
245101513002007,3331.9,3823.5,491.5999999999999
245101513002008,3256.6,3761.3,504.7000000000003
245101513002009,2880.1,3258.0,377.9000000000001
245101513002010,3337.2,3715.1,377.9000000000001
245101513002011,3358.0,3735.8,377.8000000000002
245101513003000,3213.0,3717.7,504.6999999999998
245101513003001,3266.3,3862.2,595.8999999999996
245101513003002,3136.3,4000.4,864.0999999999999
245101513003003,3355.7,3860.4,504.7000000000003
245101513003004,3194.8,3699.5,504.6999999999998
245101513003005,3386.8,3891.5,504.6999999999998
245101513003006,3410.3,3915.0,504.6999999999998
245101513003007,3339.4,3844.1,504.6999999999998
245101513004000,3258.4,4068.2,809.7999999999997
245101513004001,3072.0,4228.4,1156.3999999999996
245101513004002,3015.2,4129.2,1114.0
